date,month,venue,R,prediction_file,result_file,prediction_mode,ticket_count,tickets,actual,payout_yen,actual_popularity,hit,hit_ticket_index,hit_role,investment_yen,return_yen,profit_yen,classification,classification_source,weather,wind_direction,wind_mps,wave_cm,display_full,st_full,odds_full,actual_1boat_win,ticket_1boat_head_count,danger_popularity_raw,hole_candidate_raw,display_entry_changed,actual_entry_changed,display_f_count,actual_f_count,st_abs_delta_avg,st_large_delta_count,winner_motor_2rate
2026-07-09,2026-07,若松,12,2026-07-09-wakamatsu-predictions.txt,2026-07-09-wakamatsu-results.txt,事前予想,10,1-3-4|3-1-4|1-4-3|3-4-1|1-3-5|4-1-3|3-1-5|1-5-3|5-3-1|3-5-6,1-3-5,1590,6,1,5,本線,1000,1590,590,TICKET_HIT,recomputed_ticket,取得済み,東南東,3.0,3.0,1,1,1,1,4,1小池。インA1でも出足△で、3吉田の攻めを受けると流れる可能性。,5池田。当地相性が良く、3・4が攻める流れなら外差し浮上。,0,0,0,0,,0,36.88
2026-07-10,2026-07,びわこ,1,2026-07-10-biwako-predictions.txt,2026-07-10-biwako-results.txt,展示反映/不明,10,2-3-4|2-4-3|2-3-1|3-2-4|2-4-6|4-2-3|3-2-1|2-6-3|4-3-2|6-2-4,2-4-1,2970,13,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,南東,2.0,2.0,1,1,1,0,0,1小林,4大石・6池田,0,0,0,0,,0,28.81
2026-07-10,2026-07,びわこ,2,2026-07-10-biwako-predictions.txt,2026-07-10-biwako-results.txt,展示反映/不明,10,4-1-5|4-5-1|1-4-5|4-2-5|5-4-1|1-5-4|4-1-2|5-1-4|5-4-6|4-6-5,1-4-3,2910,10,0,,,1000,0,-1000,READ_MISS,summary_v2,取得済み,南東,2.0,2.0,1,1,1,1,2,2山口,5赤井,0,0,0,0,,0,13.21
2026-07-10,2026-07,びわこ,3,2026-07-10-biwako-predictions.txt,2026-07-10-biwako-results.txt,事前予想,10,4-5-2|5-4-2|4-5-6|5-4-6|4-2-5|2-4-5|5-2-4|4-6-5|6-5-4|2-5-4,4-3-5,2800,11,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,無風,0.0,1.0,1,1,1,0,0,1本部,2植木・6宮崎,0,0,0,0,,0,46.88
2026-07-10,2026-07,びわこ,4,2026-07-10-biwako-predictions.txt,2026-07-10-biwako-results.txt,事前予想,10,2-6-3|2-3-6|6-2-3|2-4-6|3-2-6|6-3-2|4-2-6|2-6-4|4-6-2|6-4-2,2-3-6,1230,1,1,2,厚め,1000,1230,230,TICKET_HIT,recomputed_ticket,取得済み,西,4.0,3.0,1,1,1,0,0,1中曽,4根岸・6堀之内,0,0,0,0,,0,30.91
2026-07-10,2026-07,びわこ,5,2026-07-10-biwako-predictions.txt,2026-07-10-biwako-results.txt,事前予想,10,1-4-3|1-3-4|4-1-3|3-1-4|1-4-2|4-3-1|3-4-1|1-3-6|3-4-6|4-6-1,4-3-1,1600,7,1,6,中穴,1000,1600,600,TICKET_HIT,recomputed_ticket,取得済み,北西,3.0,3.0,1,1,1,0,4,1海野の過信,3山下・2池田,0,0,0,0,,0,27.78
2026-07-10,2026-07,びわこ,6,2026-07-10-biwako-predictions.txt,2026-07-10-biwako-results.txt,事前予想,10,4-2-3|4-3-2|2-4-3|3-4-2|2-3-4|1-4-2|4-2-6|3-2-4|1-3-4|3-1-4,2-4-3,720,1,1,3,本線,1000,720,-280,TICKET_HIT,recomputed_ticket,取得済み,西,2.0,2.0,1,1,1,0,2,1赤井,3喜多須・6佐々木,0,0,0,0,,0,30.91
2026-07-10,2026-07,びわこ,7,2026-07-10-biwako-predictions.txt,2026-07-10-biwako-results.txt,事前予想,10,3-1-4|3-4-1|1-3-4|3-4-5|4-3-1|4-1-3|3-5-4|1-4-3|4-5-3|5-3-4,3-4-1,820,3,1,2,厚め,1000,820,-180,TICKET_HIT,recomputed_ticket,取得済み,北西,3.0,3.0,1,1,1,0,2,1山口,5永田,0,0,0,0,,0,44.62
2026-07-10,2026-07,びわこ,8,2026-07-10-biwako-predictions.txt,2026-07-10-biwako-results.txt,事前予想,10,3-1-2|3-2-1|1-3-2|3-1-6|2-3-1|3-6-1|1-2-3|2-1-3|6-3-1|3-6-2,1-2-3,1540,7,1,7,中穴,1000,1540,540,TICKET_HIT,recomputed_ticket,取得済み,北西,1.0,1.0,0,0,1,1,2,1片岡,6龍田,0,0,0,0,,0,30.43
2026-07-10,2026-07,びわこ,9,2026-07-10-biwako-predictions.txt,2026-07-10-biwako-results.txt,事前予想,10,1-6-2|1-2-6|1-6-3|6-1-2|1-3-6|2-1-6|6-1-3|1-6-4|6-2-1|2-6-1,1-2-4,1220,5,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,西,3.0,3.0,1,1,1,1,5,3中川,6谷川,0,0,0,0,,0,27.78
2026-07-10,2026-07,びわこ,10,2026-07-10-biwako-predictions.txt,2026-07-10-biwako-results.txt,事前予想,10,1-5-2|1-2-5|5-1-2|1-5-6|2-1-5|5-2-1|1-2-6|6-1-5|6-5-1|5-6-2,2-1-3,7710,15,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,西,4.0,4.0,1,1,1,0,4,2北村の頭固定,6植木,0,0,0,0,,0,35.48
2026-07-10,2026-07,びわこ,11,2026-07-10-biwako-predictions.txt,2026-07-10-biwako-results.txt,事前予想,10,1-4-2|4-1-2|1-2-4|4-2-1|1-4-6|2-1-4|4-1-6|1-6-4|6-4-1|4-6-2,1-6-4,4190,15,1,8,中穴,1000,4190,3190,TICKET_HIT,recomputed_ticket,取得済み,北西,5.0,4.0,1,1,1,1,4,3大石,6山下,0,0,0,0,,0,38.18
2026-07-10,2026-07,びわこ,12,2026-07-10-biwako-predictions.txt,2026-07-10-biwako-results.txt,事前予想,10,1-4-2|4-1-2|1-2-4|4-6-1|1-4-6|6-4-1|4-1-5|1-5-4|6-1-4|5-4-6,5-3-2,141260,105,0,,,1000,0,-1000,READ_MISS,summary_v2,取得済み,北西,6.0,5.0,1,1,1,0,4,1井上の逃げ過信,6喜多須・5寺田,0,0,0,0,,0,27.78
2026-07-10,2026-07,福岡,1,2026-07-10-fukuoka-predictions.txt,2026-07-10-fukuoka-results.txt,事前予想,10,1-2-5|1-2-3|1-5-2|1-3-2|2-1-5|2-1-3|1-5-4|5-1-2|2-5-1|5-2-1,2-1-5,7370,17,1,5,本線,1000,7370,6370,TICKET_HIT,recomputed_ticket,取得済み,南南西,3.0,3.0,1,1,1,0,5,3長尾。地元で買われても、STとモーター数字が弱い。,5齊藤。STは悪くなく、2下河の差し展開に乗る3着以上。,0,0,0,0,,0,39.74
2026-07-10,2026-07,福岡,2,2026-07-10-fukuoka-predictions.txt,2026-07-10-fukuoka-results.txt,事前予想,10,1-4-2|1-2-4|4-1-2|1-4-3|2-1-4|4-2-1|1-3-4|2-4-1|4-3-1|3-4-1,1-4-3,2610,11,1,4,本線,1000,2610,1610,TICKET_HIT,recomputed_ticket,取得済み,南南西,3.0,3.0,1,1,1,1,4,3楠原。地元で買われやすいが、ターン不安が強い。,4小川、6吉武。4はカド攻め、6は前がもつれた時の3着浮上。,0,0,0,0,,0,29.0
2026-07-10,2026-07,福岡,3,2026-07-10-fukuoka-predictions.txt,2026-07-10-fukuoka-results.txt,事前予想,10,3-2-4|2-3-4|3-4-2|4-3-2|2-4-3|3-2-1|4-2-3|2-3-1|4-3-6|6-4-3,1-3-4,1310,4,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南南西,3.0,3.0,1,1,1,1,0,1村本。インでも壁が弱く、2・3・4の攻めを受ける。,4上野、6宮本。4は直線気配、6はモーター数字だけなら大穴材料。,0,0,0,0,,0,24.36
2026-07-10,2026-07,福岡,4,2026-07-10-fukuoka-predictions.txt,2026-07-10-fukuoka-results.txt,事前予想,10,2-5-3|2-3-5|5-2-3|3-2-5|2-5-4|2-3-1|5-3-2|3-5-2|3-5-4|5-3-4,2-3-5,1540,3,1,2,厚め,1000,1540,540,TICKET_HIT,recomputed_ticket,取得済み,南南西,3.0,3.0,1,1,1,0,0,1山口。インでも下がるコメントが強く、機力不安大。,3柴田、5青木。3はチルト調整で伸び気配、5は当地実績とターン系。,0,0,0,0,,0,32.22
2026-07-10,2026-07,福岡,5,2026-07-10-fukuoka-predictions.txt,2026-07-10-fukuoka-results.txt,事前予想,10,4-5-2|4-2-5|5-4-2|4-3-5|2-4-5|5-2-4|4-5-3|3-4-5|5-4-3|3-5-4,4-1-2,4180,22,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南南西,3.0,3.0,1,1,1,0,0,1長尾。インでもST・モーターが弱く、4里岡の攻めを受ける。,5三川、3笠。5は実戦型で4連動、3は内が崩れた時の差し残り。,0,0,0,0,,0,27.59
2026-07-10,2026-07,福岡,6,2026-07-10-fukuoka-predictions.txt,2026-07-10-fukuoka-results.txt,事前予想,10,2-1-4|2-4-1|1-2-4|2-5-4|4-2-1|4-1-2|2-1-5|5-2-4|4-5-2|5-4-2,3-1-2,8110,28,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,西南西,3.0,3.0,1,1,1,0,1,3植田。A2でも手前の足が悪く、3コース攻め切り不安。,4藤井、5下河。4はSTとカド位置、5はモーター上位で展開浮上。,0,0,0,0,,0,21.43
2026-07-10,2026-07,福岡,7,2026-07-10-fukuoka-predictions.txt,2026-07-10-fukuoka-results.txt,事前予想,10,1-6-3|1-6-4|6-1-3|1-3-6|1-4-6|6-1-4|1-6-5|6-3-1|4-6-1|6-4-1,4-1-6,8300,25,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,西南西,3.0,3.0,1,1,1,0,5,2花田。行き足から足合わせにならなかったコメントで、2コース壁役として不安。,4嘉手苅。足は普通、内が流れた時に3着以上を拾える。,0,0,0,0,,0,29.21
2026-07-10,2026-07,福岡,8,2026-07-10-fukuoka-predictions.txt,2026-07-10-fukuoka-results.txt,事前予想,10,1-5-2|1-2-5|1-3-5|1-5-3|5-1-2|2-1-5|5-1-3|1-3-2|3-5-1|5-3-1,1-2-3,980,4,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,西南西,3.0,3.0,1,1,1,1,5,2齊藤。2コースで売れても当地実績は薄く、差し切りまでは強く見ない。,5木下。足合わせ強めで、福岡の5コースまくり差し浮上に合う。,0,0,0,0,,0,26.58
2026-07-10,2026-07,福岡,9,2026-07-10-fukuoka-predictions.txt,2026-07-10-fukuoka-results.txt,事前予想,10,1-2-3|1-3-2|1-2-6|1-3-6|1-6-2|2-1-3|3-1-2|1-2-5|3-2-1|2-3-1,1-3-4,1280,5,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南南西,3.0,3.0,1,1,1,1,6,5松崎。A2で売れても、重たさと外枠で展開待ち。,3上野、6古賀。3は直線気配、6はボート足と道中浮上。,0,0,0,0,,0,50.6
2026-07-10,2026-07,福岡,10,2026-07-10-fukuoka-predictions.txt,2026-07-10-fukuoka-results.txt,事前予想,10,2-1-3|2-3-1|1-2-3|2-1-4|3-2-1|1-3-2|4-2-1|2-4-3|3-4-2|4-3-2,1-2-5,830,3,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,南南西,3.0,3.0,1,1,1,1,2,1奈須。インでも行き足加速が悪く、逃げ切り信頼は下げ。,4笠。当地実績は弱いが、モーター・ボート数字とカド位置で展開穴。,0,0,0,0,,0,23.29
2026-07-10,2026-07,福岡,11,2026-07-10-fukuoka-predictions.txt,2026-07-10-fukuoka-results.txt,事前予想,10,2-1-3|2-1-4|1-2-3|1-2-6|2-4-1|4-2-1|3-2-1|1-4-2|4-1-2|4-2-6,1-3-4,1430,5,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,南南西,3.0,3.0,1,1,1,1,3,1稗田。伸びはあっても出足不足が明確で、イン逃げ一本は危険。,4柴田。チルト調整で攻め型、カドから展開を壊せる。,0,0,0,0,,0,23.33
2026-07-10,2026-07,福岡,12,2026-07-10-fukuoka-predictions.txt,2026-07-10-fukuoka-results.txt,事前予想,10,3-1-2|3-2-1|1-3-2|2-3-1|3-1-5|1-2-5|5-3-1|4-3-1|5-2-3|4-5-3,4-3-1,32750,57,1,8,中穴,1000,32750,31750,TICKET_HIT,recomputed_ticket,取得済み,南南西,3.0,3.0,1,1,1,0,2,1前田。イン人気でも足コメントが弱く、逃げ固定は危険。,5高倉、4永田。5は体感とモーター上位、4はA1地力でカド攻め。,0,0,0,0,,0,30.99
2026-07-10,2026-07,浜名湖,1,2026-07-10-hamanako-predictions.txt,2026-07-10-hamanako-results.txt,展示反映/不明,10,3-5-1|3-1-5|5-3-1|3-5-2|1-3-5|3-1-6|5-3-6|1-5-3|6-3-5|5-6-3,5-2-6,20940,72,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,西,4.0,2.0,1,1,1,0,2,1号艇・倉田。インだが起こし不安とST面で過信禁物。,5号艇・藤原、6号艇・三嶌。外の行き足で展開を拾う形。,0,0,0,0,,0,49.18
2026-07-10,2026-07,浜名湖,2,2026-07-10-hamanako-predictions.txt,2026-07-10-hamanako-results.txt,展示反映/不明,10,1-4-6|4-1-6|1-6-4|6-1-4|4-6-1|1-2-6|2-1-4|6-4-1|2-4-6|4-2-6,6-1-4,9920,38,1,4,本線,1000,9920,8920,TICKET_HIT,recomputed_ticket,取得済み,西,4.0,2.0,1,1,1,0,3,3号艇・百武。級別は上だが足色が弱い。,2号艇・中北。内差しから2・3着残り。,0,0,0,0,,0,40.0
2026-07-10,2026-07,浜名湖,3,2026-07-10-hamanako-predictions.txt,2026-07-10-hamanako-results.txt,展示反映/不明,10,1-2-5|1-2-4|1-5-2|1-4-2|1-2-3|2-1-5|5-1-2|1-5-4|5-2-1|2-5-1,1-2-3,840,1,1,5,本線,1000,840,-160,TICKET_HIT,recomputed_ticket,取得済み,西,4.0,2.0,1,1,1,1,6,4号艇・和田。STは良いが、足の裏付けがやや弱い。,5号艇・上野。外から展開を拾う足がある。,0,0,0,0,,0,42.86
2026-07-10,2026-07,浜名湖,4,2026-07-10-hamanako-predictions.txt,2026-07-10-hamanako-results.txt,展示反映/不明,10,2-1-4|2-4-1|1-2-4|2-4-3|2-1-3|4-2-1|1-4-2|2-3-4|3-2-4|4-1-2,1-2-3,1210,3,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,西,4.0,2.0,1,1,1,1,2,3号艇・加藤奈月。モーター数字だけで買うのは危険。,4号艇・津田。2が差して内が乱れた時の連動。,0,0,0,0,,0,29.82
2026-07-10,2026-07,浜名湖,5,2026-07-10-hamanako-predictions.txt,2026-07-10-hamanako-results.txt,展示反映/不明,10,4-1-6|6-4-1|1-4-6|4-6-2|6-1-4|2-1-6|1-6-4|4-2-6|6-2-4|2-4-6,1-3-5,4320,19,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,西,4.0,2.0,1,1,1,1,2,1号艇・塩崎。当地実績はあるが、起こし不安が強い。,4号艇・豊田、6号艇・川野。4が攻めて6が差し込む形。,0,0,0,0,,0,35.48
2026-07-10,2026-07,浜名湖,6,2026-07-10-hamanako-predictions.txt,2026-07-10-hamanako-results.txt,展示反映/不明,10,3-5-4|3-4-5|3-1-4|3-5-1|5-3-4|3-4-2|4-3-5|5-4-3|2-3-5|4-5-3,1-5-4,5840,29,0,,,1000,0,-1000,READ_MISS,summary_v2,取得済み,西,3.0,2.0,1,1,1,1,0,1号艇・牧山。インでもスタート・機力で強く押せない。,2号艇・菊地、5号艇・杉山。3の攻めに乗る差し・外差し。,0,0,0,0,,0,29.09
2026-07-10,2026-07,浜名湖,7,2026-07-10-hamanako-predictions.txt,2026-07-10-hamanako-results.txt,展示反映/不明,10,5-2-1|5-1-2|2-5-1|5-4-2|1-5-2|4-5-2|2-1-5|5-2-4|4-2-5|2-4-5,1-2-5,1000,1,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,西,3.0,2.0,1,1,1,1,1,1号艇・和田。インだが足の押しが弱い。,4号艇・金子。モーター上位で4カド差し込み。,0,0,0,0,,0,27.27
2026-07-10,2026-07,浜名湖,8,2026-07-10-hamanako-predictions.txt,2026-07-10-hamanako-results.txt,展示反映/不明,10,1-4-2|1-2-4|4-1-2|1-4-5|4-2-1|5-1-4|1-5-4|2-1-4|4-5-1|5-4-1,4-5-6,3820,14,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,西,3.0,2.0,1,1,1,0,4,2号艇・加藤奈月。モーター数字だけでは過信しにくい。,5号艇・倉田。伸びを生かして外差し3着以上。,0,0,0,0,,0,28.57
2026-07-10,2026-07,浜名湖,9,2026-07-10-hamanako-predictions.txt,2026-07-10-hamanako-results.txt,展示反映/不明,10,1-2-4|1-4-2|2-1-4|4-1-2|1-2-6|4-2-1|2-4-1|1-6-2|4-6-2|6-1-2,3-1-2,4050,15,0,,,1000,0,-1000,READ_MISS,summary_v2,取得済み,西,4.0,2.0,1,1,1,0,4,3号艇・向井。3コースでも足と引き波不安。,4号艇・木村。出足急上昇で4カド差し込み。,0,0,0,0,,0,32.08
2026-07-10,2026-07,浜名湖,10,2026-07-10-hamanako-predictions.txt,2026-07-10-hamanako-results.txt,展示反映/不明,10,1-3-5|3-1-5|1-5-3|3-5-1|1-3-4|4-3-1|5-1-3|3-4-5|4-5-3|6-3-1,6-5-1,18190,55,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,西,3.0,2.0,1,1,1,0,3,2号艇・金子貴志。2コースでも壁役不安。,4号艇・菊地、6号艇・前川。伸び型で前崩れを拾う形。,0,0,0,0,,0,35.0
2026-07-10,2026-07,浜名湖,11,2026-07-10-hamanako-predictions.txt,2026-07-10-hamanako-results.txt,展示反映/不明,10,1-2-3|1-3-2|1-2-5|2-1-3|3-1-2|1-5-2|2-1-5|3-2-1|5-1-2|2-5-1,1-2-4,1230,4,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,西,3.0,2.0,1,1,1,1,4,3号艇・若林。ST力はあるが伸び弱め。,5号艇・吉川。5コースから2・3着差し込み。,0,0,0,0,,0,46.43
2026-07-10,2026-07,浜名湖,12,2026-07-10-hamanako-predictions.txt,2026-07-10-hamanako-results.txt,展示反映/不明,10,1-3-5|3-1-5|1-5-3|5-1-3|3-5-1|1-3-4|4-3-1|5-3-1|4-5-3|6-3-5,5-2-3,31710,59,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,西,3.0,2.0,1,1,1,0,3,1号艇・長嶋。地元インでもモーター出足一息。,5号艇・山下、6号艇・内山。外から差し場を拾う形。,0,0,0,0,,0,39.29
2026-07-10,2026-07,唐津,1,2026-07-10-karatsu-predictions.txt,2026-07-10-karatsu-results.txt,展示反映/不明,10,1-4-3|1-3-4|1-4-2|1-3-2|1-4-6|1-2-4|1-6-4|4-1-3|1-5-6|6-1-4,1-3-4,620,3,1,2,厚め,1000,620,-380,TICKET_HIT,recomputed_ticket,取得済み,東北東,1.0,1.0,1,1,1,1,8,2川辺。地元2コースで買われやすいが、回り足不足で出口の押しに不安。,6石倉、5福田。1が逃げても2が石倉、5福田。1が逃げても2が差し切れない時、外の足が3着へ届く。,1,0,0,0,0.1133,5,37.43
2026-07-10,2026-07,唐津,2,2026-07-10-karatsu-predictions.txt,2026-07-10-karatsu-results.txt,展示反映/不明,10,2-1-3|1-2-3|2-3-1|1-3-2|2-1-5|3-2-1|2-5-1|1-2-5|5-2-1|3-1-5,1-2-3,360,1,1,2,厚め,1000,360,-640,TICKET_HIT,recomputed_ticket,取得済み,東北東,2.0,2.0,1,1,1,1,3,1桑島。枠は良いが、回り足の甘さがあり2谷村の差しを受ける可能性。,5深山。地元で差し場ができれば3着、展開が荒れれば2着まで。,0,0,0,0,0.1783,4,32.83
2026-07-10,2026-07,唐津,3,2026-07-10-karatsu-predictions.txt,2026-07-10-karatsu-results.txt,展示反映/不明,10,3-1-4|1-3-4|3-4-1|1-4-3|3-1-2|4-3-1|1-3-2|3-2-4|4-1-3|3-4-6,4-5-3,17040,34,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,東北東,2.0,2.0,1,1,1,0,3,1永嶋の逃げ固定。1枠有利だが、3西村の自在戦を受けると差される形がある。,4深川。モーター上位で、3西村が攻めて内が開けば差し込み。,0,0,0,0,0.1083,3,46.96
2026-07-10,2026-07,唐津,4,2026-07-10-karatsu-predictions.txt,2026-07-10-karatsu-results.txt,展示反映/不明,10,2-1-4|1-2-4|2-1-3|2-4-1|1-2-3|4-2-1|2-1-6|1-4-2|4-1-2|2-4-6,6-1-2,7850,29,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,東北東,3.0,3.0,1,1,1,0,3,6浜先。選手力は上位だが、行き足・伸びがピリッとせず大外では過信禁物。,4中岡。4カドで内が競ると、モーターの押しで2着まで届く。,0,0,0,0,0.0517,0,33.33
2026-07-10,2026-07,唐津,5,2026-07-10-karatsu-predictions.txt,2026-07-10-karatsu-results.txt,展示反映/不明,10,1-2-4|1-4-2|2-1-4|1-2-5|4-1-2|2-4-1|1-4-5|4-5-1|5-4-1|2-5-4,1-3-4,1600,6,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,東北東,4.0,4.0,1,1,1,1,4,1内堀の逃げ固定。A1インでも機力は強くなく、2高倉・4草場に差し込まれる余地がある。,5町田。回り足型で、4草場が攻める流れなら2・3着に上がる。,0,0,1,0,0.0517,1,32.24
2026-07-10,2026-07,唐津,6,2026-07-10-karatsu-predictions.txt,2026-07-10-karatsu-results.txt,展示反映/不明,9,2-3-5|3-2-5|2-3-1|3-2-1|2-1-3|3-1-2|2-4-3|3-5-2|6-2-5,1-3-2,1750,6,0,,,900,0,-900,READ_MISS,auto_proxy,取得済み,東北東,3.0,3.0,1,1,1,1,0,1深山。地元インで残りそうだが、ターン回りが甘く2・3に主導権を取られる可能性。,4原村、6福田。2・3が攻め合って差し場ができると、4の出足型や6の直線足が3着に絡む。,0,0,0,0,0.0883,3,32.95
2026-07-10,2026-07,唐津,7,2026-07-10-karatsu-predictions.txt,2026-07-10-karatsu-results.txt,展示反映/不明,10,4-2-1|4-2-3|2-4-1|4-1-2|2-3-4|2-4-5|4-5-2|1-4-2|5-4-2|4-6-2,4-6-2,9380,32,1,10,大穴,1000,9380,8380,TICKET_HIT,recomputed_ticket,取得済み,西北西,4.0,4.0,1,1,1,0,1,1桂林。インでも機力が下位寄りで、4船岡・2福田に攻められると残し切れない。,5川辺、6宮村。4船岡が攻めて1・2が競ると、外の差し込みが3着に届く。,0,0,0,0,0.0583,1,46.53
2026-07-10,2026-07,唐津,8,2026-07-10-karatsu-predictions.txt,2026-07-10-karatsu-results.txt,展示反映/不明,10,5-1-3|5-3-1|1-5-3|5-1-4|3-5-1|5-4-1|1-3-5|3-1-5|6-5-1|5-6-3,4-5-1,18490,49,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,東北東,3.0,3.0,1,1,1,0,2,1中岡。上位モーターだが選手力差が大きく、5上野のまくり差しを受ける可能性。,6森。進入で動いて内を深くすると、差し場を作って2・3着に絡む。,1,0,0,0,0.1683,4,33.33
2026-07-10,2026-07,唐津,9,2026-07-10-karatsu-predictions.txt,2026-07-10-karatsu-results.txt,展示反映/不明,10,1-2-5|1-5-2|1-3-5|5-1-2|1-2-6|6-1-2|5-1-6|2-1-5|5-6-1|6-5-1,1-3-6,1720,6,0,,,1000,0,-1000,STRUCTURE_MISS,auto_proxy,取得済み,東北東,5.0,5.0,1,1,1,1,4,2吉永。級別・内枠で売れやすいが、機力面が弱く差し切りまでは不安。,5松下、6高倉。5の後伸びと6のST力が噛み合えば、外から2着以上まで。,0,0,4,0,0.1183,4,46.96
2026-07-10,2026-07,唐津,10,2026-07-10-karatsu-predictions.txt,2026-07-10-karatsu-results.txt,展示反映/不明,10,4-2-3|2-4-3|3-4-2|4-3-2|2-3-4|4-2-1|2-4-5|5-4-2|4-5-6|6-4-2,3-4-2,5530,26,1,3,本線,1000,5530,4530,TICKET_HIT,recomputed_ticket,取得済み,東北東,6.0,6.0,1,1,1,0,0,1古田。インでも機力が苦しく、2差し・4カド攻めにのみ込まれる可能性。,6近藤。重さはあるが伸びとターン回りは悪くなく、4森安が内を崩すと3着穴。,0,0,0,0,0.0633,2,33.33
2026-07-10,2026-07,唐津,11,2026-07-10-karatsu-predictions.txt,2026-07-10-karatsu-results.txt,展示反映/不明,10,1-4-3|4-1-3|1-3-4|4-3-1|1-2-4|2-1-4|3-4-1|4-1-6|2-4-1|6-4-1,4-5-2,17800,43,0,,,1000,0,-1000,READ_MISS,auto_proxy,取得済み,東北東,5.0,5.0,1,1,1,0,3,1渡邉の逃げ一本。枠は良いがモーターの数字が低く、4松尾の行き足に崩される余地がある。,6宮崎。外枠でも当地実績が高く、4松尾が攻めて内が開けば2・3着に浮上。,0,0,1,0,0.1583,5,37.43
2026-07-10,2026-07,唐津,12,2026-07-10-karatsu-predictions.txt,2026-07-10-karatsu-results.txt,展示反映/不明,10,1-3-2|1-2-3|1-3-5|3-1-2|1-2-5|3-1-5|1-5-3|2-1-3|3-5-1|4-1-3,1-3-2,610,2,1,1,厚め,1000,610,-390,TICKET_HIT,recomputed_ticket,取得済み,東北東,5.0,5.0,1,1,1,1,5,2西村。能力は高いが、ターンのしっくり感不足と3船岡の良機があり、差し切り固定は危険。,4内堀、5谷村。3船岡が攻めて1・2が競ると、4・5の差し場が生まれる。,0,0,2,0,0.11,3,43.32
2026-07-10,2026-07,児島,1,2026-07-10-kojima-predictions.txt,2026-07-10-kojima-results.txt,展示反映/不明,10,1-2-4|1-4-2|2-1-4|4-1-2|1-2-6|4-2-1|2-4-6|1-4-6|4-6-2|6-4-1,6-2-1,36030,49,0,,,1000,0,-1000,READ_MISS,summary_v2,取得済み,南西,3.0,3.0,1,1,1,0,4,1西川。A2インでも当地実績が弱く、2・4に展開を作られる不安。,4眞崎。機力上位で、干潮前のスピード戦ならカド攻めが利く。,1,0,2,0,0.165,5,36.13
2026-07-10,2026-07,児島,2,2026-07-10-kojima-predictions.txt,2026-07-10-kojima-results.txt,展示反映/不明,10,4-1-3|1-4-3|4-3-1|1-3-4|3-4-1|4-5-3|3-1-4|1-4-5|3-5-4|5-4-3,4-5-2,4720,18,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,南西,3.0,3.0,1,1,1,0,3,1四宮。内枠でも2が壁になりにくく、4西野の攻めを受ける形。,3小川。B1でもモーター50.31%で、干潮前の3コースまくり差しがある。,0,0,0,0,0.0983,2,32.48
2026-07-10,2026-07,児島,3,2026-07-10-kojima-predictions.txt,2026-07-10-kojima-results.txt,展示反映/不明,10,2-1-4|2-4-1|1-2-4|4-2-1|2-1-5|4-1-2|2-4-5|1-4-2|4-5-2|5-2-4,1-2-3,1750,6,0,,,1000,0,-1000,STRUCTURE_MISS,summary_v2,取得済み,南西,3.0,3.0,1,1,1,1,2,1茶谷。インでも機力が弱く、2佐藤の差しを受ける。,4峰重。地元＋ST安定で、2が差した後の連動がある。,0,0,0,0,0.0833,3,25.17
2026-07-10,2026-07,児島,4,2026-07-10-kojima-predictions.txt,2026-07-10-kojima-results.txt,展示反映/不明,10,4-6-2|4-2-6|2-4-6|6-4-2|4-1-6|6-2-4|2-6-4|4-5-6|6-5-4|5-4-6,1-2-4,2820,12,0,,,1000,0,-1000,READ_MISS,summary_v2,取得済み,南西,3.0,3.0,1,1,1,1,0,1半田。インでもST・選手力で押し切り不安。,6畑田。大外でもA1＋ST力で、4の攻めに連動できる。,1,0,4,0,0.09,2,33.12
